venue_name,base_url,url
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/specials
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/deals
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happy-hour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happyhour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/events
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/calendar
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/menu
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/menus
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/food
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/drinks
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/specials
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/deals
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happy-hour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/happyhour
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/events
(Unnamed),https://www.phatburrito.com/,https://www.phatburrito.com/calendar
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/our-menu/
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/menu
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/menus
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/food
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/drinks
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/specials
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/deals
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/happy-hour
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/happyhour
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/events
Midnight Diner,https://midnightdinercharlotte.com/,https://midnightdinercharlotte.com/calendar
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/menu/
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/menu
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/menus
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/food
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/drinks
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/specials
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/deals
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/happy-hour
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/happyhour
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/events
Canal Coffee Company,https://canalcoffeecompany.com/,https://canalcoffeecompany.com/calendar
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/lunch-%26-dinner-menus
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/menu
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/menus
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/food
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/drinks
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/specials
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/deals
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/happy-hour
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/happyhour
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/events
Alexander Michael's,https://almikestavern.com/,https://almikestavern.com/calendar
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/menu
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/menus
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/food
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/drinks
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/specials
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/deals
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/happy-hour
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/happyhour
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/events
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/5501-josh-birmingham-pkwy,https://locations.einsteinbros.com/calendar
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/menu
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/menus
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/food
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/drinks
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/specials
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/deals
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/happy-hour
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/happyhour
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/events
Moe's Southwest Grill,https://locations.moes.com/nc/charlotte/8536-university-city-blvd,https://locations.moes.com/calendar
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/menu
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/menus
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/food
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/drinks
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/specials
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/deals
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/happy-hour
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/happyhour
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/events
Veltree Vegan Restaurant,https://www.veltree.com/,https://www.veltree.com/calendar
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/az/phoenix/2370-happy-valley-rd
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/or/happy-valley
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/or/happy-valley/11965-se-sunnyside-rd
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/tx/grand-prairie/food-truck-wylie-tx
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/menu
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/menus
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/food
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/drinks
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/specials
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/deals
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/happy-hour
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/happyhour
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/events
Jamba,https://locations.jamba.com/nc/charlotte/5110-park-road,https://locations.jamba.com/calendar
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/menu
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/menus
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/food
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/drinks
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/specials
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/deals
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/happy-hour
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/happyhour
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/events
Zapata's Cantina Mexican Restaurant,https://www.zapatasrestaurant.com/,https://www.zapatasrestaurant.com/calendar
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/menu
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/menus
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/food
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/drinks
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/specials
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/deals
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/happy-hour
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/happyhour
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/events
Einstein Bros. Bagels,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,https://locations.einsteinbros.com/calendar
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/menu
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/menus
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/food
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/drinks
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/specials
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/deals
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/happy-hour
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/happyhour
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/events
Passage to India Indian Cuisine,http://www.passagetoindianc.com/,http://www.passagetoindianc.com/calendar
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/food-love-grant-guidelines/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/explore-menu/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/food-love-grant-agreement/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/bundle/642b26dd-da15-4563-9329-d50367b729e4
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/section/c17aefeb-aabe-4c21-ae57-137eb724f565
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/7a3d7fdf-a66c-45fe-bb2d-e45737988d83
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/combo/57219f34-2691-453e-906f-53e881924c77
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/combo/2f1f9953-0756-4d7d-8f47-37f788028c6f
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/combo/3036ed06-469c-4b82-85bb-20d44f06eb98
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/136213f1-ec97-4ded-889e-39a7a558b84a
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/0625d327-777c-4a2f-a1bf-1f1ed1cd219a
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/75cbe657-1026-4cbe-bb92-630025c905ed
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/section/24bdaf57-8549-43ec-8cb1-266e8beaf339
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/section/ebd65079-fd8a-4a26-ab51-c2e12e3061e6
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/b407d81f-bdd2-4f32-88df-c07dcd54ba85
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/be1d5331-2729-4577-b5aa-42c76d3ac239
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/1cbe84ab-ca66-48df-876f-4f5ab1880b11
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/86042e14-5061-4be2-921a-8f84ca4c60c8
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/section/a6651b60-bcb0-4ffc-b758-cde420351464
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/1d860da2-1a01-4dba-aa15-e07a3380aa13
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/a394b345-be8c-46ef-b4ed-783e6104f9bd
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/06e36ec2-81da-461c-b5fd-1ef8ebe02a13
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/picker/94ccc5a9-29b1-43c3-adc7-3b21515ab0d5
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_85266,https://www.popeyes.com/menu/section/336fecf6-08d0-49bd-8667-49b87b2bf4d3
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/food-love-grant-guidelines/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/explore-menu/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/food-love-grant-agreement/
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/bundle/642b26dd-da15-4563-9329-d50367b729e4
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/section/c17aefeb-aabe-4c21-ae57-137eb724f565
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/7a3d7fdf-a66c-45fe-bb2d-e45737988d83
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/combo/57219f34-2691-453e-906f-53e881924c77
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/combo/2f1f9953-0756-4d7d-8f47-37f788028c6f
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/combo/3036ed06-469c-4b82-85bb-20d44f06eb98
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/136213f1-ec97-4ded-889e-39a7a558b84a
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/0625d327-777c-4a2f-a1bf-1f1ed1cd219a
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/75cbe657-1026-4cbe-bb92-630025c905ed
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/section/24bdaf57-8549-43ec-8cb1-266e8beaf339
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/section/ebd65079-fd8a-4a26-ab51-c2e12e3061e6
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/b407d81f-bdd2-4f32-88df-c07dcd54ba85
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/be1d5331-2729-4577-b5aa-42c76d3ac239
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/1cbe84ab-ca66-48df-876f-4f5ab1880b11
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/86042e14-5061-4be2-921a-8f84ca4c60c8
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/section/a6651b60-bcb0-4ffc-b758-cde420351464
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/1d860da2-1a01-4dba-aa15-e07a3380aa13
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/a394b345-be8c-46ef-b4ed-783e6104f9bd
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/06e36ec2-81da-461c-b5fd-1ef8ebe02a13
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/picker/94ccc5a9-29b1-43c3-adc7-3b21515ab0d5
Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84795,https://www.popeyes.com/menu/section/336fecf6-08d0-49bd-8667-49b87b2bf4d3
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/event-sitemap.xml
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/eventbrite_events-sitemap.xml
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/event_category-sitemap.xml
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/eventbrite_category-sitemap.xml
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/menu
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/menus
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/food
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/drinks
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/specials
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/deals
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/happy-hour
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/happyhour
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/events
Julia's Café & Books,https://www.juliascafe.org/,https://www.juliascafe.org/calendar
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/chocolate-iced-kreme-filled-football-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/griffyndor-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/slytherin-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/hufflepuff-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/ravenclaw-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/doughnuts/limited-time/sorting-hat-doughnut
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/coffee-and-drinks/limited-time/golden-snitch-latte
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/coffee-and-drinks/limited-time/iced-golden-snitch-latte
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu/coffee-and-drinks/limited-time/frozen-golden-snitch-latte
Krispy Kreme,https://www.krispykreme.com,https://www.krispykreme.com/menu
